ºìÇò25Âë 01,02,04,05,06,08,11,12,13,14,16,17,18,19,20,21,22,23,25,26,27,28,31,32,33
ºìÇò25Âë 01,03,04,05,06,07,08,10,11,12,13,14,15,16,17,19,21,22,23,24,25,29,31,32,33
ºìÇò25Âë 01,02,03,04,05,08,09,10,11,12,13,14,15,16,20,22,23,25,27,28,29,30,31,32,33
ºìÇò25Âë 02,03,05,06,07,08,09,10,13,14,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31
ºìÇò25Âë 01,02,03,05,06,07,08,10,11,13,14,15,16,17,18,20,21,22,24,25,27,28,30,32,33
ºìÇò25Âë 01,02,03,04,05,07,08,09,10,11,13,14,15,17,19,20,21,24,26,28,29,30,31,32,33
ºìÇò25Âë 01,02,03,04,06,08,09,10,12,13,15,17,20,21,22,23,24,25,26,27,28,29,31,32,33
ºìÇò25Âë 02,04,05,06,08,09,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,31,33
ºìÇò25Âë 01,03,04,08,09,10,12,14,15,16,17,18,19,20,23,24,25,26,27,28,29,30,31,32,33
ºìÇò25Âë 02,03,04,05,06,07,08,12,13,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,33
ºìÇò25Âë 01,03,04,05,06,08,09,10,11,12,13,14,16,17,18,20,21,22,24,27,28,29,30,31,33
ºìÇò25Âë 02,03,04,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,29,31
ºìÇò25Âë 01,03,05,06,08,09,10,11,12,13,14,15,16,18,19,21,22,23,26,28,29,30,31,32,33
ºìÇò25Âë 01,02,03,04,06,07,08,09,10,11,12,15,17,18,19,20,21,23,25,26,28,29,30,31,33
ºìÇò25Âë 01,02,03,04,05,06,08,09,11,12,13,14,15,17,18,20,22,24,26,28,29,30,31,32,33
ºìÇò25Âë 11,13,08,02,26,27,03,07,10,15,32,25,01,05,12,23,16,19,30,22,28,06,29,04,14
ºìÇò25Âë 01,02,03,05,06,07,09,12,14,15,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33
ºìÇò25Âë 03,04,05,06,07,08,11,12,13,14,15,16,18,19,20,21,23,24,25,26,27,28,30,32,33
ºìÇò25Âë 01,02,03,04,05,07,08,09,10,11,12,13,14,15,16,19,22,23,24,25,28,29,31,32,33
ºìÇò25Âë 01,02,03,04,05,06,07,09,10,11,12,13,15,16,18,19,20,22,24,25,27,28,31,32,33
ºìÇò25Âë 01,02,03,04,05,06,07,08,10,12,14,15,16,17,18,19,22,23,24,26,27,28,30,31,33
ºìÇò25Âë 01,02,04,05,07,08,09,11,12,15,16,17,18,20,21,22,23,24,25,28,29,30,31,32,33
ºìÇò25Âë 01,02,04,05,07,10,11,12,13,14,16,17,20,21,23,24,25,26,27,28,29,30,31,32,33
ºìÇò25Âë 01,02,03,04,05,06,08,09,10,11,13,14,16,17,19,20,21,22,23,25,26,27,28,29,30
ºìÇò25Âë 01,03,04,06,07,08,09,10,11,12,15,16,19,20,21,22,24,25,26,27,28,29,30,32,33
ºìÇò25Âë 01,03,04,06,08,09,11,12,13,14,15,16,17,18,19,20,21,26,27,28,29,30,31,32,33
ºìÇò25Âë 01,02,03,05,06,07,08,09,11,12,13,14,15,16,17,19,22,23,24,26,27,30,31,32,33
ºìÇò25Âë 01,04,05,06,07,09,10,11,12,13,14,15,16,18,19,20,21,22,23,25,26,27,29,30,32
ºìÇò25Âë 02,04,05,06,07,08,09,10,11,12,13,14,15,17,19,20,21,22,23,24,26,29,30,32,33
ºìÇò25Âë 02,03,04,05,06,08,09,12,13,14,15,16,17,18,19,20,21,22,24,26,27,28,29,32,33
ºìÇò25Âë 01,02,03,04,05,08,10,11,14,15,16,17,19,22,23,24,25,26,27,28,29,30,31,32,33
ºìÇò25Âë 01,02,03,04,05,06,07,09,14,15,17,18,19,21,22,23,25,26,27,28,29,30,31,32,33
ºìÇò25Âë 01,03,05,06,07,08,09,10,11,13,16,17,18,19,20,21,23,24,25,27,28,29,30,31,33
ºìÇò25Âë 01,02,03,04,06,07,08,11,12,13,14,15,17,18,19,20,22,23,24,25,27,29,31,32,33
ºìÇò25Âë 03,05,06,07,08,10,11,12,13,15,16,17,18,19,22,23,24,25,26,27,28,29,30,31,33
ºìÇò25Âë 01,02,03,04,05,06,07,09,10,11,12,13,14,16,18,20,21,23,24,26,29,30,31,32,33
ºìÇò25Âë 01,02,03,04,05,06,09,10,13,14,15,16,18,19,20,21,22,23,25,26,27,29,31,32,33
ºìÇò25Âë 01,02,03,04,05,06,07,09,10,12,13,16,17,18,19,21,23,24,26,27,29,30,31,32,33
ºìÇò25Âë 01,03,04,05,06,07,08,09,10,11,12,14,16,18,20,22,23,24,25,27,28,29,30,31,32
ºìÇò25Âë 01,02,05,06,07,08,10,11,13,14,15,16,17,19,20,21,22,23,24,25,27,28,29,31,32
ºìÇò25Âë 01,03,04,06,08,10,12,13,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32
ºìÇò25Âë 01,03,05,07,08,09,10,11,12,13,14,15,18,19,20,21,23,24,26,28,29,30,31,32,33
ºìÇò25Âë 02,03,04,05,06,07,08,09,10,11,12,14,15,16,18,19,21,23,24,25,26,27,28,31,32
ºìÇò25Âë 01,02,03,04,06,07,08,09,12,14,15,16,17,18,19,20,21,22,23,24,26,28,29,32,33
ºìÇò25Âë 01,02,05,07,08,09,10,11,12,13,14,15,16,17,18,20,21,22,24,25,28,29,30,32,33
ºìÇò25Âë 01,02,03,05,06,08,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,30,33
ºìÇò25Âë 01,02,03,05,08,09,10,11,12,14,17,18,19,20,21,22,24,25,26,27,29,30,31,32,33
